#Data Set Export - PC.Working@3A29P,,,,
"GRADEDESCRIPTIONS-3=GAP, -2=UNUSABLE, -1=UNSPECIFIED, 0=UNDEF, 11=POOR, 21=ESTIMATED, 25=BEST PRACTICE, 31=GOOD, 41=VERYGOOD, 51=EXCELLENT, APPROVALDESCRIPTIONS 800=WORKING, 900=IN REVIEW, 1200=APPROVED",,,,
Timestamp (UTC),Value (mm),Grade Code,Approval Level,Interpolation Type
2019-11-27 18:00:00,241.3,-1,800,1
2019-11-27 19:00:00,241.4,-1,800,1
2019-11-27 20:00:00,241.7,-1,800,1
2019-11-27 21:00:00,241.7,-1,800,1
2019-11-27 22:00:00,241.7,-1,800,1
2019-11-27 23:00:00,241.8,-1,800,1
2019-11-28 00:00:00,241.8,-1,800,1
2019-11-28 01:00:00,242,-1,800,1
2019-11-28 02:00:00,242.2,-1,800,1
2019-11-28 03:00:00,242.3,-1,800,1
2019-11-28 04:00:00,242.4,-1,800,1
2019-11-28 05:00:00,242.5,-1,800,1
2019-11-28 06:00:00,242.6,-1,800,1
2019-11-28 07:00:00,242.8,-1,800,1
2019-11-28 08:00:00,242.9,-1,800,1
2019-11-28 09:00:00,243.1,-1,800,1
2019-11-28 10:00:00,243.2,-1,800,1
2019-11-28 11:00:00,243.4,-1,800,1
2019-11-28 12:00:00,243.5,-1,800,1
2019-11-28 13:00:00,243.5,-1,800,1
2019-11-28 14:00:00,243.5,-1,800,1
2019-11-28 15:00:00,243.5,-1,800,1
2019-11-28 16:00:00,243.6,-1,800,1
2019-11-28 17:00:00,243.6,-1,800,1
2019-11-28 18:00:00,243.6,-1,800,1
2019-11-28 18:00:01,NaN,-3,800,1
2019-11-28 19:59:59,NaN,-3,800,1
2019-11-28 20:00:00,243.6,-1,800,1
2019-11-28 21:00:00,243.6,-1,800,1
2019-11-28 22:00:00,243.6,-1,800,1
2019-11-28 23:00:00,243.6,-1,800,1
2019-11-29 00:00:00,243.6,-1,800,1
2019-11-29 01:00:00,243.6,-1,800,1
2019-11-29 02:00:00,243.6,-1,800,1
2019-11-29 03:00:00,243.6,-1,800,1
2019-11-29 04:00:00,243.6,-1,800,1
2019-11-29 05:00:00,243.6,-1,800,1
2019-11-29 06:00:00,243.6,-1,800,1
2019-11-29 07:00:00,243.6,-1,800,1
2019-11-29 08:00:00,243.6,-1,800,1
2019-11-29 09:00:00,243.6,-1,800,1
2019-11-29 10:00:00,243.6,-1,800,1
2019-11-29 11:00:00,243.6,-1,800,1
2019-11-29 12:00:00,243.6,-1,800,1
2019-11-29 13:00:00,243.6,-1,800,1
2019-11-29 14:00:00,243.6,-1,800,1
2019-11-29 15:00:00,243.6,-1,800,1
2019-11-29 16:00:00,243.6,-1,800,1
2019-11-29 17:00:00,243.6,-1,800,1
2019-11-29 18:00:00,243.6,-1,800,1
2019-11-29 19:00:00,243.6,-1,800,1
2019-11-29 20:00:00,243.6,-1,800,1
2019-11-29 21:00:00,243.6,-1,800,1
2019-11-29 22:00:00,243.6,-1,800,1
2019-11-29 23:00:00,243.6,-1,800,1
2019-11-30 00:00:00,243.6,-1,800,1
2019-11-30 01:00:00,243.6,-1,800,1
2019-11-30 02:00:00,243.6,-1,800,1
2019-11-30 03:00:00,243.6,-1,800,1
2019-11-30 04:00:00,243.6,-1,800,1
2019-11-30 05:00:00,243.6,-1,800,1
2019-11-30 06:00:00,243.6,-1,800,1
2019-11-30 07:00:00,243.6,-1,800,1
2019-11-30 08:00:00,243.6,-1,800,1
2019-11-30 09:00:00,243.6,-1,800,1
2019-11-30 10:00:00,243.6,-1,800,1
2019-11-30 11:00:00,243.6,-1,800,1
2019-11-30 12:00:00,243.6,-1,800,1
2019-11-30 13:00:00,243.6,-1,800,1
2019-11-30 14:00:00,243.6,-1,800,1
2019-11-30 15:00:00,243.6,-1,800,1
2019-11-30 16:00:00,243.6,-1,800,1
2019-11-30 17:00:00,243.6,-1,800,1
2019-11-30 18:00:00,243.6,-1,800,1
2019-11-30 19:00:00,243.6,-1,800,1
2019-11-30 20:00:00,243.6,-1,800,1
2019-11-30 21:00:00,243.6,-1,800,1
2019-11-30 21:00:01,NaN,-3,800,1
2019-11-30 22:59:59,NaN,-3,800,1
2019-11-30 23:00:00,243.6,-1,800,1
2019-12-01 00:00:00,243.6,-1,800,1
2019-12-01 01:00:00,243.6,-1,800,1
2019-12-01 02:00:00,243.6,-1,800,1
2019-12-01 03:00:00,243.6,-1,800,1
2019-12-01 04:00:00,243.6,-1,800,1
2019-12-01 05:00:00,243.6,-1,800,1
2019-12-01 05:00:01,NaN,-3,800,1
2019-12-01 06:59:59,NaN,-3,800,1
2019-12-01 07:00:00,243.6,-1,800,1
2019-12-01 08:00:00,243.6,-1,800,1
2019-12-01 09:00:00,243.6,-1,800,1
2019-12-01 10:00:00,243.6,-1,800,1
2019-12-01 11:00:00,243.6,-1,800,1
2019-12-01 11:00:01,NaN,-3,800,1
2019-12-01 12:59:59,NaN,-3,800,1
2019-12-01 13:00:00,243.6,-1,800,1
2019-12-01 14:00:00,243.6,-1,800,1
2019-12-01 15:00:00,243.6,-1,800,1
2019-12-01 15:00:01,NaN,-3,800,1
2019-12-01 16:59:59,NaN,-3,800,1
2019-12-01 17:00:00,243.6,-1,800,1
2019-12-01 18:00:00,243.6,-1,800,1
2019-12-01 19:00:00,243.6,-1,800,1
2019-12-01 20:00:00,243.6,-1,800,1
2019-12-01 21:00:00,243.9,-1,800,1
2019-12-01 22:00:00,244,-1,800,1
2019-12-01 23:00:00,244,-1,800,1
2019-12-02 00:00:00,244,-1,800,1
2019-12-02 00:00:01,NaN,-3,800,1
2019-12-02 01:59:59,NaN,-3,800,1
2019-12-02 02:00:00,244.8,-1,800,1
2019-12-02 03:00:00,245.2,-1,800,1
2019-12-02 04:00:00,245.3,-1,800,1
2019-12-02 04:00:01,NaN,-3,800,1
2019-12-02 05:59:59,NaN,-3,800,1
2019-12-02 06:00:00,246.2,-1,800,1
2019-12-02 07:00:00,246.2,-1,800,1
2019-12-02 08:00:00,246.2,-1,800,1
2019-12-02 09:00:00,246.2,-1,800,1
2019-12-02 10:00:00,246.2,-1,800,1
2019-12-02 10:00:01,NaN,-3,800,1
2019-12-02 11:59:59,NaN,-3,800,1
2019-12-02 12:00:00,246.3,-1,800,1
2019-12-02 12:00:01,NaN,-3,800,1
2019-12-02 13:59:59,NaN,-3,800,1
2019-12-02 14:00:00,246.3,-1,800,1
2019-12-02 15:00:00,246.3,-1,800,1
2019-12-02 16:00:00,246.4,-1,800,1
2019-12-02 17:00:00,246.4,-1,800,1
2019-12-02 18:00:00,246.4,-1,800,1
2019-12-02 19:00:00,246.5,-1,800,1
2019-12-02 19:00:01,NaN,-3,800,1
2019-12-02 22:59:59,NaN,-3,800,1
2019-12-02 23:00:00,246.6,-1,800,1
2019-12-03 00:00:00,246.6,-1,800,1
2019-12-03 00:00:01,NaN,-3,800,1
2019-12-03 01:59:59,NaN,-3,800,1
2019-12-03 02:00:00,246.6,-1,800,1
2019-12-03 04:00:00,246.6,-1,800,1
2019-12-03 04:00:01,NaN,-3,800,1
2019-12-03 07:59:59,NaN,-3,800,1
2019-12-03 08:00:00,247.1,-1,800,1
2019-12-03 09:00:00,247.1,-1,800,1
2019-12-03 10:00:00,247.1,-1,800,1
2019-12-03 11:00:00,247.2,-1,800,1
2019-12-03 12:00:00,247.2,-1,800,1
2019-12-03 13:00:00,247.2,-1,800,1
2019-12-03 14:00:00,247.2,-1,800,1
2019-12-03 15:00:00,248.6,-1,800,1
2019-12-03 16:00:00,251.3,-1,800,1
2019-12-03 17:00:00,253.6,-1,800,1
2019-12-03 17:00:01,NaN,-3,800,1
2019-12-03 19:59:59,NaN,-3,800,1
2019-12-03 20:00:00,253.8,-1,800,1
2019-12-03 21:00:00,253.9,-1,800,1
2019-12-03 22:00:00,254,-1,800,1
2019-12-03 23:00:00,254.1,-1,800,1
2019-12-04 00:00:00,255.7,-1,800,1
2019-12-04 01:00:00,256.3,-1,800,1
2019-12-04 02:00:00,256.6,-1,800,1
2019-12-04 02:00:01,NaN,-3,800,1
2019-12-04 05:59:59,NaN,-3,800,1
2019-12-04 06:00:00,260.8,-1,800,1
2019-12-04 07:00:00,262.1,-1,800,1
2019-12-04 08:00:00,264.4,-1,800,1
2019-12-04 08:00:01,NaN,-3,800,1
2019-12-04 10:59:59,NaN,-3,800,1
2019-12-04 11:00:00,268.3,-1,800,1
2019-12-04 11:00:01,NaN,-3,800,1
2019-12-04 13:59:59,NaN,-3,800,1
2019-12-04 14:00:00,273.5,-1,800,1
2019-12-04 14:00:01,NaN,-3,800,1
2019-12-04 16:59:59,NaN,-3,800,1
2019-12-04 17:00:00,274.5,-1,800,1
2019-12-04 18:00:00,274.6,-1,800,1
2019-12-04 18:00:01,NaN,-3,800,1
2019-12-04 19:59:59,NaN,-3,800,1
2019-12-04 20:00:00,274.6,-1,800,1
2019-12-04 21:00:00,274.6,-1,800,1
2019-12-04 22:00:00,274.6,-1,800,1
2019-12-04 23:00:00,274.6,-1,800,1
2019-12-05 00:00:00,274.6,-1,800,1
2019-12-05 01:00:00,274.6,-1,800,1
2019-12-05 02:00:00,274.6,-1,800,1
2019-12-05 03:00:00,274.6,-1,800,1
2019-12-05 04:00:00,274.6,-1,800,1
2019-12-05 05:00:00,274.6,-1,800,1
2019-12-05 06:00:00,274.6,-1,800,1
2019-12-05 07:00:00,274.6,-1,800,1
2019-12-05 08:00:00,274.6,-1,800,1
2019-12-05 09:00:00,274.6,-1,800,1
2019-12-05 10:00:00,274.6,-1,800,1
2019-12-05 11:00:00,274.6,-1,800,1
2019-12-05 12:00:00,274.6,-1,800,1
2019-12-05 13:00:00,274.6,-1,800,1
2019-12-05 14:00:00,274.6,-1,800,1
2019-12-05 14:00:01,NaN,-3,800,1
2019-12-05 15:59:59,NaN,-3,800,1
2019-12-05 16:00:00,274.6,-1,800,1
2019-12-05 17:00:00,274.6,-1,800,1
2019-12-05 18:00:00,274.6,-1,800,1
2019-12-05 19:00:00,274.6,-1,800,1
2019-12-05 20:00:00,274.6,-1,800,1
2019-12-05 21:00:00,274.6,-1,800,1
2019-12-05 22:00:00,274.6,-1,800,1
2019-12-05 23:00:00,274.6,-1,800,1
2019-12-06 00:00:00,274.6,-1,800,1
2019-12-06 01:00:00,274.6,-1,800,1
2019-12-06 02:00:00,274.6,-1,800,1
2019-12-06 03:00:00,274.6,-1,800,1
2019-12-06 04:00:00,274.6,-1,800,1
2019-12-06 05:00:00,274.7,-1,800,1
2019-12-06 06:00:00,275.3,-1,800,1
2019-12-06 07:00:00,275.7,-1,800,1
2019-12-06 08:00:00,276.3,-1,800,1
2019-12-06 09:00:00,277.5,-1,800,1
2019-12-06 10:00:00,278.9,-1,800,1
2019-12-06 11:00:00,280.1,-1,800,1
2019-12-06 12:00:00,281.5,-1,800,1
2019-12-06 13:00:00,282,-1,800,1
2019-12-06 14:00:00,282,-1,800,1
2019-12-06 15:00:00,282,-1,800,1
2019-12-06 16:00:00,282,-1,800,1
2019-12-06 17:00:00,282,-1,800,1
2019-12-06 18:00:00,282,-1,800,1
2019-12-06 19:00:00,282.9,-1,800,1
2019-12-06 20:00:00,282.9,-1,800,1
2019-12-06 21:00:00,282.9,-1,800,1
2019-12-06 22:00:00,282.9,-1,800,1
2019-12-06 23:00:00,282.9,-1,800,1
2019-12-07 00:00:00,283.2,-1,800,1
2019-12-07 01:00:00,284,-1,800,1
2019-12-07 02:00:00,285.2,-1,800,1
2019-12-07 03:00:00,285.7,-1,800,1
2019-12-07 04:00:00,286.2,-1,800,1
2019-12-07 05:00:00,286.9,-1,800,1
2019-12-07 06:00:00,287.6,-1,800,1
2019-12-07 07:00:00,287.9,-1,800,1
2019-12-07 08:00:00,288,-1,800,1
2019-12-07 09:00:00,288,-1,800,1
2019-12-07 10:00:00,288,-1,800,1
2019-12-07 11:00:00,288,-1,800,1
2019-12-07 12:00:00,288,-1,800,1
2019-12-07 13:00:00,288.1,-1,800,1
2019-12-07 14:00:00,288.6,-1,800,1
2019-12-07 15:00:00,289.5,-1,800,1
2019-12-07 16:00:00,289.5,-1,800,1
2019-12-07 17:00:00,289.5,-1,800,1
2019-12-07 18:00:00,289.5,-1,800,1
2019-12-07 19:00:00,289.7,-1,800,1
2019-12-07 20:00:00,289.7,-1,800,1
2019-12-07 21:00:00,289.7,-1,800,1
2019-12-07 22:00:00,289.7,-1,800,1
2019-12-07 23:00:00,289.7,-1,800,1
2019-12-08 00:00:00,289.7,-1,800,1
2019-12-08 01:00:00,289.7,-1,800,1
2019-12-08 02:00:00,289.7,-1,800,1
2019-12-08 03:00:00,289.7,-1,800,1
2019-12-08 04:00:00,289.7,-1,800,1
2019-12-08 05:00:00,289.7,-1,800,1
2019-12-08 06:00:00,289.7,-1,800,1
2019-12-08 07:00:00,289.7,-1,800,1
2019-12-08 08:00:00,289.7,-1,800,1
2019-12-08 09:00:00,289.7,-1,800,1
2019-12-08 10:00:00,289.7,-1,800,1
2019-12-08 11:00:00,289.7,-1,800,1
2019-12-08 12:00:00,289.7,-1,800,1
2019-12-08 13:00:00,289.7,-1,800,1
2019-12-08 14:00:00,289.7,-1,800,1
2019-12-08 15:00:00,289.7,-1,800,1
2019-12-08 16:00:00,289.7,-1,800,1
2019-12-08 17:00:00,289.7,-1,800,1
2019-12-08 18:00:00,289.7,-1,800,1
2019-12-08 19:00:00,289.7,-1,800,1
2019-12-08 20:00:00,289.7,-1,800,1
2019-12-08 21:00:00,289.7,-1,800,1
2019-12-08 22:00:00,289.7,-1,800,1
2019-12-08 23:00:00,289.7,-1,800,1
2019-12-09 00:00:00,289.7,-1,800,1
2019-12-09 01:00:00,289.7,-1,800,1
2019-12-09 02:00:00,289.7,-1,800,1
2019-12-09 03:00:00,289.7,-1,800,1
2019-12-09 04:00:00,289.7,-1,800,1
2019-12-09 05:00:00,289.7,-1,800,1
2019-12-09 06:00:00,289.7,-1,800,1
2019-12-09 07:00:00,289.7,-1,800,1
2019-12-09 08:00:00,289.7,-1,800,1
2019-12-09 09:00:00,289.7,-1,800,1
2019-12-09 10:00:00,289.7,-1,800,1
2019-12-09 11:00:00,289.7,-1,800,1
2019-12-09 12:00:00,289.7,-1,800,1
2019-12-09 13:00:00,289.7,-1,800,1
2019-12-09 14:00:00,289.7,-1,800,1
2019-12-09 15:00:00,289.7,-1,800,1
2019-12-09 16:00:00,289.7,-1,800,1
2019-12-09 17:00:00,289.7,-1,800,1
2019-12-09 18:00:00,289.7,-1,800,1
2019-12-09 19:00:00,289.7,-1,800,1
2019-12-09 20:00:00,289.7,-1,800,1
2019-12-09 21:00:00,289.7,-1,800,1
2019-12-09 22:00:00,289.7,-1,800,1
2019-12-09 23:00:00,289.7,-1,800,1
2019-12-10 00:00:00,289.7,-1,800,1
2019-12-10 01:00:00,289.7,-1,800,1
2019-12-10 02:00:00,289.7,-1,800,1
2019-12-10 03:00:00,289.7,-1,800,1
2019-12-10 04:00:00,289.7,-1,800,1
2019-12-10 05:00:00,289.7,-1,800,1
2019-12-10 06:00:00,289.7,-1,800,1
2019-12-10 07:00:00,289.7,-1,800,1
2019-12-10 08:00:00,289.7,-1,800,1
2019-12-10 09:00:00,289.7,-1,800,1
2019-12-10 10:00:00,289.7,-1,800,1
2019-12-10 11:00:00,289.7,-1,800,1
2019-12-10 12:00:00,289.7,-1,800,1
2019-12-10 13:00:00,289.7,-1,800,1
2019-12-10 14:00:00,289.7,-1,800,1
2019-12-10 15:00:00,289.7,-1,800,1
2019-12-10 16:00:00,289.7,-1,800,1
2019-12-10 17:00:00,289.7,-1,800,1
2019-12-10 18:00:00,289.7,-1,800,1
2019-12-10 19:00:00,289.7,-1,800,1
2019-12-10 20:00:00,289.7,-1,800,1
2019-12-10 21:00:00,290.5,-1,800,1
2019-12-10 22:00:00,290.7,-1,800,1
2019-12-10 23:00:00,290.7,-1,800,1
2019-12-11 00:00:00,290.7,-1,800,1
2019-12-11 01:00:00,290.7,-1,800,1
2019-12-11 02:00:00,290.7,-1,800,1
2019-12-11 03:00:00,290.7,-1,800,1
2019-12-11 04:00:00,290.7,-1,800,1
2019-12-11 05:00:00,290.7,-1,800,1
2019-12-11 06:00:00,290.7,-1,800,1
2019-12-11 07:00:00,290.8,-1,800,1
2019-12-11 08:00:00,290.8,-1,800,1
2019-12-11 09:00:00,290.8,-1,800,1
2019-12-11 10:00:00,290.8,-1,800,1
2019-12-11 11:00:00,290.8,-1,800,1
2019-12-11 12:00:00,290.8,-1,800,1
2019-12-11 13:00:00,290.8,-1,800,1
2019-12-11 14:00:00,290.8,-1,800,1
2019-12-11 15:00:00,290.8,-1,800,1
2019-12-11 16:00:00,290.8,-1,800,1
2019-12-11 17:00:00,290.8,-1,800,1
2019-12-11 18:00:00,290.8,-1,800,1
2019-12-11 19:00:00,290.8,-1,800,1
2019-12-11 20:00:00,290.8,-1,800,1
2019-12-11 21:00:00,290.8,-1,800,1
2019-12-11 22:00:00,290.8,-1,800,1
2019-12-11 23:00:00,290.8,-1,800,1
2019-12-12 00:00:00,290.8,-1,800,1
2019-12-12 01:00:00,291.2,-1,800,1
2019-12-12 02:00:00,291.2,-1,800,1
