#Data Set Export - PC.Working2@3A20P,,,,
"GRADEDESCRIPTIONS-3=GAP, -2=UNUSABLE, -1=UNSPECIFIED, 0=UNDEF, 11=POOR, 21=ESTIMATED, 25=BEST PRACTICE, 31=GOOD, 41=VERYGOOD, 51=EXCELLENT, APPROVALDESCRIPTIONS 800=WORKING, 900=IN REVIEW, 1200=APPROVED",,,,
Timestamp (UTC),Value (cm),Grade Code,Approval Level,Interpolation Type
2018-12-12 20:00:00,48.3,-1,800,1
2018-12-12 21:00:00,48.3,-1,800,1
2018-12-12 22:00:00,48.4,-1,800,1
2018-12-12 23:00:00,48.599999999999994,-1,800,1
2018-12-13 00:00:00,48.8,-1,800,1
2018-12-13 01:00:00,48.9,-1,800,1
2018-12-13 02:00:00,49.199999999999996,-1,800,1
2018-12-13 03:00:00,49.6,-1,800,1
2018-12-13 04:00:00,49.9,-1,800,1
2018-12-13 05:00:00,50.199999999999996,-1,800,1
2018-12-13 06:00:00,50.5,-1,800,1
2018-12-13 07:00:00,50.8,-1,800,1
2018-12-13 08:00:00,51.2,-1,800,1
2018-12-13 09:00:00,51.4,-1,800,1
2018-12-13 10:00:00,51.7,-1,800,1
2018-12-13 11:00:00,52.1,-1,800,1
2018-12-13 12:00:00,52.6,-1,800,1
2018-12-13 13:00:00,52.800000000000004,-1,800,1
2018-12-13 14:00:00,53.300000000000004,-1,800,1
2018-12-13 15:00:00,53.5,-1,800,1
2018-12-13 16:00:00,53.800000000000004,-1,800,1
2018-12-13 17:00:00,54,-1,800,1
2018-12-13 18:00:00,54.2,-1,800,1
2018-12-13 19:00:00,54.300000000000004,-1,800,1
2018-12-13 20:00:00,54.400000000000006,-1,800,1
2018-12-13 21:00:00,54.6,-1,800,1
2018-12-13 22:00:00,54.7,-1,800,1
2018-12-13 23:00:00,54.800000000000004,-1,800,1
2018-12-14 00:00:00,55,-1,800,1
2018-12-14 01:00:00,55.1,-1,800,1
2018-12-14 02:00:00,55.2,-1,800,1
2018-12-14 03:00:00,55.300000000000004,-1,800,1
2018-12-14 04:00:00,55.400000000000006,-1,800,1
2018-12-14 05:00:00,55.50000000000001,-1,800,1
2018-12-14 06:00:00,55.6,-1,800,1
2018-12-14 07:00:00,55.800000000000004,-1,800,1
2018-12-14 08:00:00,58.199999999999996,-1,800,1
2018-12-14 09:00:00,58.599999999999994,-1,800,1
2018-12-14 10:00:00,58.9,-1,800,1
2018-12-14 11:00:00,59.099999999999994,-1,800,1
2018-12-14 12:00:00,59.4,-1,800,1
2018-12-14 13:00:00,59.699999999999996,-1,800,1
2018-12-14 14:00:00,59.699999999999996,-1,800,1
2018-12-14 15:00:00,59.699999999999996,-1,800,1
2018-12-14 16:00:00,59.699999999999996,-1,800,1
2018-12-14 17:00:00,59.699999999999996,-1,800,1
2018-12-14 18:00:00,59.699999999999996,-1,800,1
2018-12-14 19:00:00,59.699999999999996,-1,800,1
2018-12-14 20:00:00,59.8,-1,800,1
2018-12-14 21:00:00,59.8,-1,800,1
2018-12-14 22:00:00,59.9,-1,800,1
2018-12-14 23:00:00,60,-1,800,1
2018-12-15 00:00:00,60,-1,800,1
2018-12-15 01:00:00,60.099999999999994,-1,800,1
2018-12-15 02:00:00,60.099999999999994,-1,800,1
2018-12-15 03:00:00,60.3,-1,800,1
2018-12-15 04:00:00,60.4,-1,800,1
2018-12-15 05:00:00,60.5,-1,800,1
2018-12-15 06:00:00,60.5,-1,800,1
2018-12-15 07:00:00,60.599999999999994,-1,800,1
2018-12-15 08:00:00,60.599999999999994,-1,800,1
2018-12-15 09:00:00,60.599999999999994,-1,800,1
2018-12-15 10:00:00,60.599999999999994,-1,800,1
2018-12-15 11:00:00,60.599999999999994,-1,800,1
2018-12-15 12:00:00,60.699999999999996,-1,800,1
2018-12-15 13:00:00,60.699999999999996,-1,800,1
2018-12-15 14:00:00,60.699999999999996,-1,800,1
2018-12-15 15:00:00,60.699999999999996,-1,800,1
2018-12-15 16:00:00,60.699999999999996,-1,800,1
2018-12-15 17:00:00,60.699999999999996,-1,800,1
2018-12-15 18:00:00,60.699999999999996,-1,800,1
2018-12-15 19:00:00,60.699999999999996,-1,800,1
2018-12-15 20:00:00,60.699999999999996,-1,800,1
2018-12-15 21:00:00,60.8,-1,800,1
2018-12-15 22:00:00,60.699999999999996,-1,800,1
2018-12-15 23:00:00,60.8,-1,800,1
2018-12-16 00:00:00,60.8,-1,800,1
2018-12-16 01:00:00,60.8,-1,800,1
2018-12-16 02:00:00,60.8,-1,800,1
2018-12-16 03:00:00,60.8,-1,800,1
2018-12-16 04:00:00,60.9,-1,800,1
2018-12-16 05:00:00,61,-1,800,1
2018-12-16 06:00:00,61,-1,800,1
2018-12-16 07:00:00,61.099999999999994,-1,800,1
2018-12-16 08:00:00,61.3,-1,800,1
2018-12-16 09:00:00,61.4,-1,800,1
2018-12-16 10:00:00,61.5,-1,800,1
2018-12-16 11:00:00,61.699999999999996,-1,800,1
2018-12-16 12:00:00,62.1,-1,800,1
2018-12-16 13:00:00,62.3,-1,800,1
2018-12-16 14:00:00,62.6,-1,800,1
2018-12-16 15:00:00,62.9,-1,800,1
2018-12-16 16:00:00,63.2,-1,800,1
2018-12-16 17:00:00,63.4,-1,800,1
2018-12-16 18:00:00,63.5,-1,800,1
2018-12-16 19:00:00,63.8,-1,800,1
2018-12-16 20:00:00,64.3,-1,800,1
2018-12-16 21:00:00,64.7,-1,800,1
2018-12-16 22:00:00,65.1,-1,800,1
2018-12-16 23:00:00,65.3,-1,800,1
2018-12-17 00:00:00,65.5,-1,800,1
2018-12-17 01:00:00,65.7,-1,800,1
2018-12-17 02:00:00,65.9,-1,800,1
2018-12-17 03:00:00,66.2,-1,800,1
2018-12-17 04:00:00,66.5,-1,800,1
2018-12-17 05:00:00,66.9,-1,800,1
2018-12-17 06:00:00,67,-1,800,1
2018-12-17 07:00:00,67.10000000000001,-1,800,1
2018-12-17 08:00:00,67.2,-1,800,1
2018-12-17 09:00:00,67.2,-1,800,1
2018-12-17 10:00:00,67.4,-1,800,1
2018-12-17 11:00:00,67.60000000000001,-1,800,1
2018-12-17 12:00:00,67.8,-1,800,1
2018-12-17 13:00:00,68.10000000000001,-1,800,1
2018-12-17 14:00:00,68.2,-1,800,1
2018-12-17 15:00:00,68.3,-1,800,1
2018-12-17 16:00:00,68.5,-1,800,1
2018-12-17 17:00:00,68.60000000000001,-1,800,1
2018-12-17 18:00:00,68.7,-1,800,1
2018-12-17 19:00:00,68.7,-1,800,1
2018-12-17 20:00:00,68.7,-1,800,1
2018-12-17 21:00:00,68.7,-1,800,1
2018-12-17 22:00:00,68.7,-1,800,1
2018-12-17 23:00:00,68.7,-1,800,1
2018-12-18 00:00:00,68.7,-1,800,1
2018-12-18 01:00:00,68.8,-1,800,1
2018-12-18 02:00:00,69.10000000000001,-1,800,1
2018-12-18 03:00:00,69.30000000000001,-1,800,1
2018-12-18 04:00:00,69.60000000000001,-1,800,1
2018-12-18 05:00:00,70,-1,800,1
2018-12-18 06:00:00,70.2,-1,800,1
2018-12-18 07:00:00,70.30000000000001,-1,800,1
2018-12-18 08:00:00,70.30000000000001,-1,800,1
2018-12-18 09:00:00,70.69999999999999,-1,800,1
2018-12-18 10:00:00,70.69999999999999,-1,800,1
2018-12-18 11:00:00,70.8,-1,800,1
2018-12-18 12:00:00,71,-1,800,1
2018-12-18 13:00:00,71.3,-1,800,1
2018-12-18 14:00:00,71.39999999999999,-1,800,1
2018-12-18 15:00:00,71.69999999999999,-1,800,1
2018-12-18 16:00:00,72,-1,800,1
2018-12-18 17:00:00,72.1,-1,800,1
2018-12-18 18:00:00,72.2,-1,800,1
2018-12-18 19:00:00,72.5,-1,800,1
2018-12-18 20:00:00,73.2,-1,800,1
2018-12-18 21:00:00,73.3,-1,800,1
2018-12-18 22:00:00,73.39999999999999,-1,800,1
2018-12-18 23:00:00,73.6,-1,800,1
2018-12-19 00:00:00,73.7,-1,800,1
2018-12-19 01:00:00,73.8,-1,800,1
2018-12-19 02:00:00,74,-1,800,1
2018-12-19 03:00:00,74,-1,800,1
2018-12-19 04:00:00,74.2,-1,800,1
2018-12-19 05:00:00,74.2,-1,800,1
2018-12-19 06:00:00,74.2,-1,800,1
2018-12-19 07:00:00,74.3,-1,800,1
2018-12-19 08:00:00,74.3,-1,800,1
2018-12-19 09:00:00,74.39999999999999,-1,800,1
2018-12-19 10:00:00,74.39999999999999,-1,800,1
2018-12-19 11:00:00,74.6,-1,800,1
2018-12-19 12:00:00,74.7,-1,800,1
2018-12-19 13:00:00,74.7,-1,800,1
2018-12-19 14:00:00,74.8,-1,800,1
2018-12-19 15:00:00,74.8,-1,800,1
2018-12-19 16:00:00,74.8,-1,800,1
2018-12-19 17:00:00,74.89999999999999,-1,800,1
2018-12-19 18:00:00,75.1,-1,800,1
2018-12-19 19:00:00,75.5,-1,800,1
2018-12-19 20:00:00,75.7,-1,800,1
2018-12-19 21:00:00,75.8,-1,800,1
2018-12-19 22:00:00,75.9,-1,800,1
2018-12-19 23:00:00,75.9,-1,800,1
2018-12-20 00:00:00,75.9,-1,800,1
2018-12-20 01:00:00,75.9,-1,800,1
2018-12-20 02:00:00,75.9,-1,800,1
2018-12-20 03:00:00,75.9,-1,800,1
2018-12-20 04:00:00,75.9,-1,800,1
2018-12-20 05:00:00,75.9,-1,800,1
2018-12-20 06:00:00,75.9,-1,800,1
2018-12-20 07:00:00,76,-1,800,1
2018-12-20 08:00:00,76.2,-1,800,1
2018-12-20 09:00:00,76.3,-1,800,1
2018-12-20 10:00:00,76.5,-1,800,1
2018-12-20 11:00:00,76.8,-1,800,1
2018-12-20 12:00:00,77.1,-1,800,1
2018-12-20 13:00:00,77.5,-1,800,1
2018-12-20 14:00:00,77.9,-1,800,1
2018-12-20 15:00:00,78.3,-1,800,1
2018-12-20 16:00:00,78.7,-1,800,1
2018-12-20 17:00:00,79.10000000000001,-1,800,1
2018-12-20 18:00:00,79.4,-1,800,1
2018-12-20 19:00:00,79.8,-1,800,1
2018-12-20 20:00:00,80.10000000000001,-1,800,1
2018-12-20 21:00:00,80.10000000000001,-1,800,1
2018-12-20 22:00:00,80.10000000000001,-1,800,1
2018-12-20 23:00:00,80.2,-1,800,1
2018-12-21 00:00:00,80.3,-1,800,1
2018-12-21 01:00:00,80.60000000000001,-1,800,1
2018-12-21 02:00:00,81,-1,800,1
2018-12-21 03:00:00,81.10000000000001,-1,800,1
2018-12-21 04:00:00,81.2,-1,800,1
2018-12-21 05:00:00,81.2,-1,800,1
2018-12-21 06:00:00,81.2,-1,800,1
2018-12-21 07:00:00,81.2,-1,800,1
2018-12-21 08:00:00,81.2,-1,800,1
2018-12-21 09:00:00,81.2,-1,800,1
2018-12-21 10:00:00,81.2,-1,800,1
2018-12-21 11:00:00,81.3,-1,800,1
2018-12-21 12:00:00,81.3,-1,800,1
2018-12-21 13:00:00,81.3,-1,800,1
2018-12-21 14:00:00,81.3,-1,800,1
2018-12-21 15:00:00,81.3,-1,800,1
2018-12-21 16:00:00,81.3,-1,800,1
2018-12-21 17:00:00,81.3,-1,800,1
2018-12-21 18:00:00,81.3,-1,800,1
2018-12-21 19:00:00,81.3,-1,800,1
2018-12-21 20:00:00,81.3,-1,800,1
2018-12-21 21:00:00,81.3,-1,800,1
2018-12-21 22:00:00,81.3,-1,800,1
2018-12-21 23:00:00,81.3,-1,800,1
2018-12-22 00:00:00,81.3,-1,800,1
2018-12-22 01:00:00,81.3,-1,800,1
2018-12-22 02:00:00,81.3,-1,800,1
2018-12-22 03:00:00,81.3,-1,800,1
2018-12-22 04:00:00,81.3,-1,800,1
2018-12-22 05:00:00,81.3,-1,800,1
2018-12-22 06:00:00,81.3,-1,800,1
2018-12-22 07:00:00,81.3,-1,800,1
2018-12-22 08:00:00,81.3,-1,800,1
2018-12-22 09:00:00,81.3,-1,800,1
2018-12-22 10:00:00,81.3,-1,800,1
2018-12-22 11:00:00,81.3,-1,800,1
2018-12-22 12:00:00,81.4,-1,800,1
2018-12-22 13:00:00,81.4,-1,800,1
2018-12-22 14:00:00,81.4,-1,800,1
2018-12-22 15:00:00,81.4,-1,800,1
2018-12-22 16:00:00,81.4,-1,800,1
2018-12-22 17:00:00,81.5,-1,800,1
2018-12-22 18:00:00,81.5,-1,800,1
2018-12-22 19:00:00,81.60000000000001,-1,800,1
2018-12-22 20:00:00,81.7,-1,800,1
2018-12-22 21:00:00,81.9,-1,800,1
2018-12-22 22:00:00,82,-1,800,1
2018-12-22 23:00:00,82.2,-1,800,1
2018-12-23 00:00:00,82.4,-1,800,1
2018-12-23 01:00:00,82.60000000000001,-1,800,1
2018-12-23 02:00:00,82.80000000000001,-1,800,1
2018-12-23 03:00:00,83,-1,800,1
2018-12-23 04:00:00,83.2,-1,800,1
2018-12-23 05:00:00,83.2,-1,800,1
2018-12-23 06:00:00,83.3,-1,800,1
2018-12-23 07:00:00,83.3,-1,800,1
2018-12-23 08:00:00,83.39999999999999,-1,800,1
2018-12-23 09:00:00,83.5,-1,800,1
2018-12-23 10:00:00,83.8,-1,800,1
2018-12-23 11:00:00,84,-1,800,1
2018-12-23 12:00:00,84.1,-1,800,1
2018-12-23 13:00:00,84.19999999999999,-1,800,1
2018-12-23 14:00:00,84.39999999999999,-1,800,1
2018-12-23 15:00:00,84.5,-1,800,1
2018-12-23 16:00:00,84.6,-1,800,1
2018-12-23 17:00:00,84.8,-1,800,1
2018-12-23 18:00:00,84.89999999999999,-1,800,1
2018-12-23 19:00:00,85,-1,800,1
2018-12-23 20:00:00,85,-1,800,1
2018-12-23 21:00:00,85.1,-1,800,1
2018-12-23 22:00:00,85.2,-1,800,1
2018-12-23 23:00:00,85.3,-1,800,1
2018-12-24 00:00:00,85.3,-1,800,1
2018-12-24 01:00:00,85.3,-1,800,1
2018-12-24 02:00:00,85.3,-1,800,1
2018-12-24 03:00:00,85.3,-1,800,1
2018-12-24 04:00:00,85.3,-1,800,1
2018-12-24 05:00:00,85.3,-1,800,1
2018-12-24 06:00:00,85.3,-1,800,1
2018-12-24 07:00:00,85.3,-1,800,1
2018-12-24 08:00:00,85.3,-1,800,1
2018-12-24 09:00:00,85.3,-1,800,1
2018-12-24 10:00:00,85.3,-1,800,1
2018-12-24 11:00:00,85.3,-1,800,1
2018-12-24 12:00:00,85.3,-1,800,1
2018-12-24 13:00:00,85.3,-1,800,1
2018-12-24 14:00:00,85.3,-1,800,1
2018-12-24 15:00:00,85.3,-1,800,1
2018-12-24 16:00:00,85.3,-1,800,1
2018-12-24 17:00:00,85.3,-1,800,1
2018-12-24 18:00:00,85.3,-1,800,1
2018-12-24 19:00:00,85.3,-1,800,1
2018-12-24 20:00:00,85.3,-1,800,1
2018-12-24 21:00:00,85.3,-1,800,1
2018-12-24 22:00:00,85.3,-1,800,1
2018-12-24 23:00:00,85.3,-1,800,1
2018-12-25 00:00:00,85.3,-1,800,1
2018-12-25 01:00:00,85.3,-1,800,1
2018-12-25 02:00:00,85.3,-1,800,1
2018-12-25 03:00:00,85.3,-1,800,1
2018-12-25 04:00:00,85.3,-1,800,1
2018-12-25 05:00:00,85.3,-1,800,1
2018-12-25 06:00:00,85.3,-1,800,1
2018-12-25 07:00:00,85.3,-1,800,1
2018-12-25 08:00:00,85.3,-1,800,1
2018-12-25 09:00:00,85.3,-1,800,1
2018-12-25 10:00:00,85.3,-1,800,1
2018-12-25 11:00:00,85.3,-1,800,1
2018-12-25 12:00:00,85.3,-1,800,1
2018-12-25 13:00:00,85.3,-1,800,1
2018-12-25 14:00:00,85.3,-1,800,1
2018-12-25 15:00:00,85.3,-1,800,1
2018-12-25 16:00:00,85.3,-1,800,1
2018-12-25 17:00:00,85.3,-1,800,1
2018-12-25 18:00:00,85.39999999999999,-1,800,1
2018-12-25 19:00:00,85.3,-1,800,1
2018-12-25 20:00:00,85.3,-1,800,1
2018-12-25 21:00:00,85.3,-1,800,1
2018-12-25 22:00:00,85.39999999999999,-1,800,1
2018-12-25 23:00:00,85.39999999999999,-1,800,1
2018-12-26 00:00:00,85.39999999999999,-1,800,1
2018-12-26 01:00:00,85.3,-1,800,1
2018-12-26 02:00:00,85.39999999999999,-1,800,1
2018-12-26 03:00:00,85.39999999999999,-1,800,1
2018-12-26 04:00:00,85.39999999999999,-1,800,1
2018-12-26 05:00:00,85.39999999999999,-1,800,1
2018-12-26 06:00:00,85.39999999999999,-1,800,1
2018-12-26 07:00:00,85.39999999999999,-1,800,1
2018-12-26 08:00:00,85.39999999999999,-1,800,1
2018-12-26 09:00:00,85.39999999999999,-1,800,1
2018-12-26 10:00:00,85.39999999999999,-1,800,1
2018-12-26 11:00:00,85.39999999999999,-1,800,1
2018-12-26 12:00:00,85.5,-1,800,1
2018-12-26 13:00:00,85.5,-1,800,1
2018-12-26 14:00:00,85.6,-1,800,1
2018-12-26 15:00:00,85.6,-1,800,1
2018-12-26 16:00:00,85.7,-1,800,1
2018-12-26 17:00:00,85.8,-1,800,1
2018-12-26 18:00:00,85.8,-1,800,1
2018-12-26 19:00:00,85.89999999999999,-1,800,1
2018-12-26 20:00:00,85.89999999999999,-1,800,1
2018-12-26 21:00:00,85.89999999999999,-1,800,1
2018-12-26 22:00:00,85.89999999999999,-1,800,1
2018-12-26 23:00:00,86,-1,800,1
2018-12-27 00:00:00,86,-1,800,1
2018-12-27 01:00:00,86,-1,800,1
2018-12-27 02:00:00,86,-1,800,1
2018-12-27 03:00:00,86,-1,800,1
2018-12-27 04:00:00,86,-1,800,1
2018-12-27 05:00:00,86,-1,800,1
2018-12-27 06:00:00,86,-1,800,1
2018-12-27 07:00:00,86,-1,800,1
2018-12-27 08:00:00,86,-1,800,1
2018-12-27 09:00:00,86,-1,800,1
2018-12-27 10:00:00,86,-1,800,1
2018-12-27 11:00:00,86,-1,800,1
2018-12-27 12:00:00,86,-1,800,1
2018-12-27 13:00:00,86,-1,800,1
2018-12-27 14:00:00,86,-1,800,1
2018-12-27 15:00:00,86,-1,800,1
2018-12-27 16:00:00,86,-1,800,1
2018-12-27 17:00:00,86,-1,800,1
2018-12-27 18:00:00,86,-1,800,1
2018-12-27 19:00:00,86,-1,800,1
2018-12-27 20:00:00,86,-1,800,1
2018-12-27 21:00:00,86,-1,800,1
2018-12-27 22:00:00,86,-1,800,1
2018-12-27 23:00:00,86,-1,800,1
2018-12-28 00:00:00,86,-1,800,1
2018-12-28 01:00:00,86,-1,800,1
2018-12-28 02:00:00,86,-1,800,1
2018-12-28 03:00:00,86,-1,800,1
2018-12-28 04:00:00,86,-1,800,1
2018-12-28 05:00:00,86,-1,800,1
2018-12-28 06:00:00,86,-1,800,1
2018-12-28 07:00:00,86,-1,800,1
2018-12-28 08:00:00,86,-1,800,1
2018-12-28 09:00:00,86,-1,800,1
2018-12-28 10:00:00,86,-1,800,1
2018-12-28 11:00:00,86,-1,800,1
2018-12-28 12:00:00,86,-1,800,1
2018-12-28 13:00:00,86,-1,800,1
2018-12-28 14:00:00,86,-1,800,1
2018-12-28 15:00:00,86.1,-1,800,1
2018-12-28 16:00:00,86.1,-1,800,1
2018-12-28 17:00:00,86.1,-1,800,1
2018-12-28 18:00:00,86.1,-1,800,1
2018-12-28 19:00:00,86.1,-1,800,1
2018-12-28 20:00:00,86.2,-1,800,1
2018-12-28 21:00:00,86.2,-1,800,1
2018-12-28 22:00:00,86.2,-1,800,1
2018-12-28 23:00:00,86.2,-1,800,1
2018-12-29 00:00:00,86.3,-1,800,1
2018-12-29 01:00:00,86.3,-1,800,1
2018-12-29 02:00:00,86.3,-1,800,1
2018-12-29 03:00:00,86.39999999999999,-1,800,1
2018-12-29 04:00:00,86.39999999999999,-1,800,1
2018-12-29 05:00:00,86.5,-1,800,1
2018-12-29 06:00:00,86.6,-1,800,1
2018-12-29 07:00:00,86.7,-1,800,1
2018-12-29 08:00:00,86.7,-1,800,1
2018-12-29 09:00:00,86.8,-1,800,1
2018-12-29 10:00:00,86.8,-1,800,1
2018-12-29 11:00:00,86.8,-1,800,1
2018-12-29 12:00:00,86.8,-1,800,1
2018-12-29 13:00:00,86.8,-1,800,1
2018-12-29 14:00:00,86.8,-1,800,1
2018-12-29 15:00:00,88.1,-1,800,1
2018-12-29 16:00:00,88.3,-1,800,1
2018-12-29 17:00:00,88.7,-1,800,1
2018-12-29 18:00:00,89.1,-1,800,1
2018-12-29 19:00:00,89.4,-1,800,1
2018-12-29 20:00:00,89.5,-1,800,1
2018-12-29 21:00:00,89.5,-1,800,1
2018-12-29 22:00:00,89.6,-1,800,1
2018-12-29 23:00:00,89.6,-1,800,1
2018-12-30 00:00:00,89.6,-1,800,1
2018-12-30 01:00:00,89.6,-1,800,1
2018-12-30 02:00:00,89.6,-1,800,1
2018-12-30 03:00:00,89.7,-1,800,1
2018-12-30 04:00:00,89.6,-1,800,1
2018-12-30 05:00:00,89.7,-1,800,1
2018-12-30 06:00:00,89.6,-1,800,1
2018-12-30 07:00:00,89.6,-1,800,1
2018-12-30 08:00:00,89.7,-1,800,1
2018-12-30 09:00:00,89.6,-1,800,1
2018-12-30 10:00:00,89.7,-1,800,1
2018-12-30 11:00:00,89.7,-1,800,1
2018-12-30 12:00:00,89.7,-1,800,1
2018-12-30 13:00:00,89.7,-1,800,1
2018-12-30 14:00:00,89.7,-1,800,1
2018-12-30 15:00:00,89.7,-1,800,1
2018-12-30 16:00:00,89.7,-1,800,1
2018-12-30 17:00:00,89.7,-1,800,1
2018-12-30 18:00:00,89.7,-1,800,1
2018-12-30 19:00:00,89.7,-1,800,1
2018-12-30 20:00:00,89.7,-1,800,1
2018-12-30 21:00:00,89.7,-1,800,1
2018-12-30 22:00:00,89.7,-1,800,1
2018-12-30 23:00:00,89.7,-1,800,1
2018-12-31 00:00:00,89.7,-1,800,1
2018-12-31 01:00:00,89.7,-1,800,1
2018-12-31 02:00:00,89.7,-1,800,1
2018-12-31 03:00:00,89.7,-1,800,1
2018-12-31 04:00:00,89.7,-1,800,1
2018-12-31 05:00:00,89.7,-1,800,1
2018-12-31 06:00:00,89.7,-1,800,1
2018-12-31 07:00:00,89.7,-1,800,1
2018-12-31 08:00:00,89.7,-1,800,1
2018-12-31 09:00:00,89.7,-1,800,1
2018-12-31 10:00:00,89.8,-1,800,1
2018-12-31 11:00:00,89.7,-1,800,1
2018-12-31 12:00:00,89.8,-1,800,1
2018-12-31 13:00:00,89.8,-1,800,1
2018-12-31 14:00:00,89.8,-1,800,1
2018-12-31 15:00:00,89.7,-1,800,1
2018-12-31 16:00:00,89.8,-1,800,1
2018-12-31 17:00:00,89.7,-1,800,1
2018-12-31 18:00:00,89.7,-1,800,1
2018-12-31 19:00:00,89.7,-1,800,1
2018-12-31 20:00:00,89.7,-1,800,1
2018-12-31 21:00:00,89.7,-1,800,1
2018-12-31 22:00:00,89.7,-1,800,1
2018-12-31 23:00:00,89.7,-1,800,1
2019-01-01 00:00:00,89.7,-1,800,1
2019-01-01 01:00:00,89.7,-1,800,1
2019-01-01 02:00:00,89.7,-1,800,1
2019-01-01 03:00:00,89.7,-1,800,1
2019-01-01 04:00:00,89.7,-1,800,1
2019-01-01 05:00:00,89.7,-1,800,1
2019-01-01 06:00:00,89.7,-1,800,1
2019-01-01 07:00:00,89.7,-1,800,1
2019-01-01 08:00:00,89.7,-1,800,1
2019-01-01 09:00:00,89.7,-1,800,1
2019-01-01 10:00:00,89.7,-1,800,1
2019-01-01 11:00:00,89.7,-1,800,1
2019-01-01 12:00:00,89.7,-1,800,1
2019-01-01 13:00:00,89.7,-1,800,1
2019-01-01 14:00:00,89.7,-1,800,1
2019-01-01 15:00:00,89.8,-1,800,1
2019-01-01 16:00:00,89.8,-1,800,1
2019-01-01 17:00:00,89.8,-1,800,1
2019-01-01 18:00:00,89.8,-1,800,1
2019-01-01 19:00:00,89.8,-1,800,1
2019-01-01 20:00:00,89.8,-1,800,1
2019-01-01 21:00:00,89.8,-1,800,1
2019-01-01 22:00:00,89.8,-1,800,1
2019-01-01 23:00:00,89.8,-1,800,1
2019-01-02 00:00:00,89.8,-1,800,1
2019-01-02 01:00:00,89.8,-1,800,1
2019-01-02 02:00:00,89.8,-1,800,1
2019-01-02 03:00:00,89.8,-1,800,1
2019-01-02 04:00:00,89.8,-1,800,1
2019-01-02 05:00:00,89.8,-1,800,1
2019-01-02 06:00:00,89.8,-1,800,1
2019-01-02 07:00:00,89.8,-1,800,1
2019-01-02 08:00:00,89.8,-1,800,1
2019-01-02 09:00:00,89.8,-1,800,1
2019-01-02 10:00:00,89.8,-1,800,1
2019-01-02 11:00:00,89.9,-1,800,1
2019-01-02 12:00:00,89.9,-1,800,1
2019-01-02 13:00:00,90,-1,800,1
2019-01-02 14:00:00,89.9,-1,800,1
2019-01-02 15:00:00,89.9,-1,800,1
2019-01-02 16:00:00,89.9,-1,800,1
2019-01-02 17:00:00,89.9,-1,800,1
2019-01-02 18:00:00,89.9,-1,800,1
2019-01-02 19:00:00,89.9,-1,800,1
2019-01-02 20:00:00,90.1,-1,800,1
2019-01-02 21:00:00,90.3,-1,800,1
2019-01-02 22:00:00,90.5,-1,800,1
2019-01-02 23:00:00,90.8,-1,800,1
